Time,Punjabi Bagh/Nitrogen Dioxide(NO2),Punjabi Bagh/Wind Direction(WD),Punjabi Bagh/Solar Radiation(SR),Punjabi Bagh/Ammonia(NH3),Punjabi Bagh/Temperature(AT),Punjabi Bagh/Oxides of Nitrogen(NOx),Punjabi Bagh/Relative Humidity(RH),Punjabi Bagh/Carbon Monoxide(CO),Punjabi Bagh/P Xylene(PXY),Punjabi Bagh/Sulfur Dioxide(SO2),Punjabi Bagh/PM2.5(PM2.5),Punjabi Bagh/Toluene(Tol),Punjabi Bagh/Nitric Oxide(NO),Punjabi Bagh/Benzene(Ben),Punjabi Bagh/Ozone(O3),Punjabi Bagh/PM10(PM10),Punjabi Bagh/Bar Pressure(BP),Punjabi Bagh/Wind Speed(WS),Punjabi Bagh/Vertical Wind Speed(VWS)
25/06/2015 15:00:00,29.68,68.0,188.33,32.32,27.45,73.02,63.08,0.98,0.57,4.77,24.33,2.32,0.62,0.24,38.82,60.67,553.5,2.17,0.21
25/06/2015 16:00:00,29.73,75.17,103.58,31.6,27.56,75.90,61.67,1.06,1.33,3.55,36.0,5.02,1.55,0.3,17.68,59.67,553.5,2.29,0.19
25/06/2015 17:00:00,38.41,79.25,81.92,43.28,27.5,114.08,62.42,1.18,1.26,2.63,46.0,4.98,13.34,0.28,28.17,62.50,553.5,1.86,0.14
25/06/2015 18:00:00,60.93,93.25,42.83,47.88,26.82,155.74,65.5,1.53,1.63,4.9,48.0,3.61,9.30,0.42,20.13,66.33,553.5,1.41,0.01
25/06/2015 19:00:00,69.95,135.75,17.58,43.02,25.68,181.94,68.92,1.62,3.44,5.9,55.5,4.53,6.47,0.64,17.48,98.17,553.56,0.58,-0.1
25/06/2015 20:00:00,75.91,136.67,15.92,49.5,25.02,205.86,71.83,1.7,3.2,9.38,43.0,5.86,7.82,0.76,42.67,100.67,553.63,0.47,-0.1
25/06/2015 21:00:00,86.72,135.0,15.75,41.93,24.72,242.00,72.25,2.22,4.38,12.45,86.0,5.74,14.12,0.56,18.28,117.50,553.56,0.45,-0.1
25/06/2015 22:00:00,83.49,190.75,15.75,39.98,24.23,222.64,74.08,2.31,4.67,11.28,87.67,5.9,7.44,0.35,19.90,169.67,553.63,0.36,
25/06/2015 23:00:00,82.60,209.17,15.92,34.23,24.04,225.67,75.58,2.31,4.81,13.08,97.67,6.48,2.99,0.87,18.89,218.67,553.56,0.34,
26/06/2015 00:00:00,88.34,210.83,16.0,39.57,24.04,230.28,76.0,1.07,5.39,8.38,100.33,9.06,3.85,1.6,18.19,223.33,553.5,1.19,-0.1
26/06/2015 01:00:00,82.42,213.17,16.0,47.28,23.76,215.58,77.08,0.53,3.57,5.55,79.0,5.76,2.52,1.27,54.82,222.64,553.5,1.35,0.1
26/06/2015 02:00:00,73.12,214.83,15.75,52.31,23.5,189.38,79.42,0.28,2.84,5.92,118.5,5.08,0.80,0.98,58.36,149.91,553.56,0.81,
26/06/2015 03:00:00,59.97,224.67,15.75,52.14,23.54,155.87,79.92,0.37,3.33,6.72,141.33,5.03,0.47,0.78,42.21,150.73,553.63,0.4,
26/06/2015 04:00:00,46.28,208.5,15.75,56.03,23.69,120.62,79.33,1.16,3.23,8.25,129.83,4.47,0.10,0.73,60.38,137.00,553.69,0.47,-0.1
26/06/2015 05:00:00,38.77,192.08,22.33,51.78,23.71,102.01,79.25,1.13,1.66,9.66,76.17,3.34,0.58,0.38,31.84,143.00,553.63,0.53,
26/06/2015 06:00:00,52.82,130.92,68.08,54.64,24.63,136.72,75.58,1.38,1.29,5.59,144.17,3.72,0.44,0.73,31.49,159.50,553.5,0.81,-0.12
26/06/2015 07:00:00,54.85,115.08,145.5,39.88,26.23,142.28,68.67,1.15,1.28,3.07,170.17,4.28,3.98,0.69,19.63,216.00,553.5,1.65,-0.1
26/06/2015 08:00:00,41.06,110.58,280.17,28.43,27.84,101.99,62.83,0.94,0.75,1.13,105.67,3.48,2.85,1.22,10.93,196.83,553.5,2.16,-0.15
26/06/2015 09:00:00,39.14,135.83,382.25,54.41,30.01,100.48,56.92,0.95,0.73,2.42,44.0,3.98,1.82,1.98,26.40,129.17,553.56,1.88,-0.16
26/06/2015 10:00:00,37.38,99.25,390.92,40.01,31.63,99.13,51.67,0.88,0.88,3.57,108.0,4.33,0.78,1.9,21.77,139.83,553.63,2.07,-0.1
26/06/2015 11:00:00,37.67,110.25,397.92,32.93,33.11,94.13,47.58,0.93,0.82,,51.83,3.99,0.75,1.58,23.16,116.17,553.56,2.02,-0.09
26/06/2015 12:00:00,31.27,136.08,351.67,50.54,33.88,79.31,44.75,1.11,0.96,5.67,46.0,4.46,0.20,1.83,61.62,125.00,553.56,2.16,-0.11
26/06/2015 13:00:00,33.75,98.5,170.42,45.88,34.55,88.91,41.25,1.07,0.67,8.74,67.0,3.92,0.74,0.72,41.92,114.00,553.56,2.62,0.02
26/06/2015 14:00:00,30.23,71.5,121.0,39.86,35.01,79.99,35.75,0.92,0.51,8.87,62.83,1.87,0.51,0.19,48.78,109.83,553.5,3.46,0.23
26/06/2015 15:00:00,32.50,61.92,126.83,36.53,34.87,86.25,35.33,0.92,0.57,8.92,43.67,1.95,0.60,0.29,59.18,117.50,553.56,3.4,0.33
26/06/2015 16:00:00,32.39,64.0,70.5,32.45,34.52,83.63,36.58,1.22,0.65,6.53,46.83,2.6,0.49,0.33,43.53,131.00,553.56,2.82,0.26
26/06/2015 17:00:00,36.99,64.67,62.83,37.84,34.23,98.29,36.0,1.28,0.66,4.47,26.67,2.48,1.65,0.3,62.10,112.67,553.5,2.82,0.18
26/06/2015 18:00:00,63.16,108.75,30.42,35.78,32.83,161.88,39.08,1.55,1.92,3.76,55.5,3.47,1.60,0.38,42.64,120.50,553.5,2.07,-0.03
26/06/2015 19:00:00,29.71,157.17,18.5,33.83,29.37,79.15,48.92,1.25,2.15,1.19,60.0,6.98,3.50,2.57,33.13,141.82,553.5,2.33,-0.11
26/06/2015 20:00:00,39.03,161.42,15.92,38.87,28.27,98.07,52.25,1.24,1.06,1.7,67.0,2.78,0.10,0.84,46.77,229.18,553.56,1.46,-0.1
26/06/2015 21:00:00,42.34,209.0,15.92,34.47,27.73,110.91,54.75,1.24,1.58,3.64,57.33,2.82,0.19,0.54,24.53,137.33,553.56,1.93,-0.1
26/06/2015 22:00:00,32.68,209.17,15.83,29.75,27.12,85.23,58.25,1.12,1.15,3.72,76.17,1.91,0.17,0.33,26.29,121.50,553.63,1.76,-0.1
26/06/2015 23:00:00,27.32,206.0,15.75,26.92,26.87,71.83,59.42,1.09,0.79,5.63,35.67,1.47,0.17,0.32,24.14,102.83,553.56,1.32,-0.1
27/06/2015 00:00:00,24.30,205.08,16.0,23.39,26.67,63.32,60.25,1.07,0.56,3.94,29.0,1.47,0.16,0.38,3.40,71.45,553.63,1.08,-0.1
27/06/2015 01:00:00,21.22,223.75,15.67,23.59,26.37,56.27,62.25,1.0,0.43,,46.0,1.18,0.29,0.3,14.32,68.00,553.5,1.03,-0.1
27/06/2015 02:00:00,20.40,217.17,15.83,27.03,26.27,53.11,62.92,1.0,0.29,0.5,46.33,1.05,0.17,0.32,13.20,63.50,553.5,0.92,-0.1
27/06/2015 03:00:00,18.84,174.92,15.92,30.44,25.99,50.45,63.75,0.96,0.3,,48.83,1.28,0.31,0.42,11.81,65.17,553.5,1.56,-0.1
27/06/2015 04:00:00,17.01,172.08,15.92,38.54,25.76,44.98,65.5,1.15,0.13,0.38,55.67,0.77,0.19,0.48,29.03,67.50,553.63,1.46,-0.1
27/06/2015 05:00:00,17.26,178.25,22.83,33.28,26.12,45.56,65.0,1.12,0.1,0.4,69.83,0.82,0.35,0.42,13.08,104.18,553.63,1.53,-0.1
27/06/2015 06:00:00,18.22,185.83,66.83,29.2,26.69,47.53,64.5,1.28,0.12,3.05,71.33,0.65,0.10,0.45,14.29,123.83,553.56,1.36,-0.1
27/06/2015 07:00:00,27.55,156.17,141.33,28.24,27.92,73.52,62.83,1.25,0.38,1.96,57.5,1.73,1.00,1.0,15.60,135.67,553.63,1.66,-0.11
27/06/2015 08:00:00,32.61,132.25,272.08,21.06,29.66,79.54,58.33,1.16,0.32,4.74,55.83,2.16,3.70,1.28,19.17,179.83,553.5,2.1,-0.16
27/06/2015 09:00:00,30.73,90.0,376.67,29.29,31.9,79.30,51.08,1.1,0.58,5.2,71.83,3.37,1.60,1.88,19.30,202.17,553.63,2.59,-0.02
27/06/2015 10:00:00,31.08,101.83,395.83,25.11,33.63,78.23,46.5,1.07,0.8,0.8,131.33,4.02,0.10,2.0,18.13,173.00,553.5,2.84,-0.06
27/06/2015 11:00:00,33.81,81.25,403.42,21.62,35.08,79.87,42.58,1.1,0.72,1.1,121.67,2.5,1.80,0.98,19.40,197.83,553.56,2.89,0.12
27/06/2015 12:00:00,32.13,80.92,358.33,32.22,35.69,83.24,41.0,1.02,0.84,7.24,65.0,1.85,1.55,0.44,45.57,200.83,553.56,2.79,0.2
27/06/2015 13:00:00,27.03,87.58,202.67,38.93,35.78,69.50,40.67,1.05,0.37,11.17,119.0,1.09,1.45,0.2,26.20,217.67,553.5,2.91,0.21
27/06/2015 14:00:00,26.69,63.33,147.33,36.42,36.18,72.16,38.42,0.97,0.49,12.29,111.83,1.07,0.65,,36.06,207.83,553.56,2.87,0.25
27/06/2015 15:00:00,28.67,71.83,131.83,45.28,36.31,72.86,37.5,0.73,0.33,5.52,76.83,1.15,0.97,0.15,38.96,216.00,554.0,2.92,0.25
27/06/2015 16:00:00,31.38,66.0,84.42,29.38,36.12,86.19,36.5,1.2,0.78,10.42,77.0,1.72,1.72,0.22,31.84,209.17,553.5,3.04,0.29
27/06/2015 17:00:00,36.84,82.92,70.33,24.32,35.68,98.33,35.75,1.05,2.38,8.29,59.0,1.89,0.75,0.2,34.03,198.00,553.56,2.13,0.08
27/06/2015 18:00:00,31.48,148.58,46.67,26.56,34.08,81.97,38.58,1.07,1.04,5.45,75.5,2.46,0.52,0.67,30.24,191.67,553.56,2.49,-0.01
27/06/2015 19:00:00,39.62,185.92,17.25,32.53,31.55,102.63,39.92,1.15,0.93,4.27,100.83,2.71,0.25,0.5,41.05,197.50,553.5,1.74,-0.11
27/06/2015 20:00:00,50.19,195.67,15.75,40.29,30.67,132.22,42.75,1.15,2.02,4.03,64.33,3.68,0.32,0.54,22.73,140.83,553.56,1.67,-0.1
27/06/2015 21:00:00,34.96,188.92,15.67,34.6,29.57,90.88,46.58,0.92,1.62,6.63,66.17,2.68,0.41,0.36,19.78,164.33,553.5,1.86,-0.11
27/06/2015 22:00:00,30.61,190.58,15.75,29.35,28.88,79.60,48.0,0.88,0.62,6.07,82.83,1.51,0.15,0.32,27.68,132.50,553.56,1.62,-0.1
27/06/2015 23:00:00,37.32,202.17,15.92,26.82,28.82,99.33,48.17,0.93,0.74,4.79,37.5,1.68,0.47,0.45,15.95,115.00,553.56,1.13,-0.1
28/06/2015 00:00:00,26.58,196.5,15.92,22.6,28.42,69.27,49.5,1.0,0.66,2.45,40.0,1.68,0.57,0.4,3.18,114.27,553.63,1.22,-0.1
28/06/2015 01:00:00,16.93,191.75,16.0,23.74,27.63,45.27,52.42,0.96,0.27,3.42,55.0,2.83,0.28,1.72,7.09,102.33,553.56,1.35,-0.1
28/06/2015 02:00:00,16.68,218.67,15.83,25.84,27.29,45.26,54.33,0.96,0.15,2.82,57.5,1.1,0.39,0.72,11.19,63.83,553.69,1.07,-0.1
28/06/2015 03:00:00,20.27,183.0,15.75,28.97,27.37,53.01,54.08,0.95,0.16,3.0,69.5,1.04,0.28,0.5,16.76,89.33,553.5,0.73,-0.1
28/06/2015 04:00:00,48.96,136.58,15.83,32.7,27.15,128.62,57.0,1.23,0.41,3.05,64.17,1.5,1.47,0.43,19.31,99.33,553.56,0.55,-0.1
28/06/2015 05:00:00,60.57,205.33,24.08,30.25,26.88,159.62,58.75,1.45,0.76,3.75,55.67,2.14,1.95,0.6,13.99,118.00,553.5,0.53,
28/06/2015 06:00:00,60.87,211.92,65.83,28.4,27.47,157.11,56.25,1.47,0.76,7.35,81.0,2.32,0.64,0.83,13.74,128.17,553.5,1.1,0.1
28/06/2015 07:00:00,37.12,173.17,134.0,26.24,29.04,98.73,52.42,1.3,0.65,8.72,65.17,1.94,2.12,0.62,11.55,126.50,553.63,1.13,-0.1
28/06/2015 08:00:00,26.77,175.75,267.83,22.62,30.83,61.79,49.17,1.06,0.57,6.67,56.45,2.05,0.40,0.81,3.20,120.17,553.56,1.74,-0.1
28/06/2015 09:00:00,37.44,121.42,371.08,32.76,33.52,92.26,43.08,1.1,0.6,6.53,28.17,2.57,2.67,1.0,14.90,156.83,553.56,2.12,-0.11
28/06/2015 10:00:00,29.72,89.08,389.92,25.81,35.73,70.60,37.0,0.98,0.94,6.6,113.33,4.42,,2.11,22.56,187.67,553.63,2.85,0.07
28/06/2015 11:00:00,26.63,63.42,398.25,22.57,36.86,69.34,35.08,0.99,0.62,4.59,111.83,3.06,1.08,1.02,20.41,194.91,553.69,3.0,0.25
28/06/2015 12:00:00,28.55,66.67,346.92,31.28,37.23,70.99,35.08,1.11,0.48,6.61,118.83,1.99,1.27,0.27,42.42,195.83,553.75,3.02,0.31
28/06/2015 13:00:00,28.46,85.08,201.5,32.89,37.5,75.37,34.92,1.09,0.46,11.53,104.0,1.1,2.85,0.13,34.79,223.67,553.63,2.33,0.21
28/06/2015 14:00:00,25.20,81.33,157.17,30.54,37.82,67.57,34.75,1.11,0.28,13.19,83.83,1.07,0.83,0.19,48.11,218.50,553.56,2.33,0.14
28/06/2015 15:00:00,28.75,72.75,140.58,29.38,37.94,69.43,34.33,1.09,0.2,11.33,83.33,1.11,0.68,0.2,53.07,227.33,553.56,1.88,0.12
28/06/2015 16:00:00,26.07,83.75,101.08,22.39,37.72,65.08,34.08,1.15,0.31,9.73,83.17,1.5,0.65,0.2,31.28,233.67,553.56,1.9,0.16
28/06/2015 17:00:00,34.73,68.25,74.92,19.38,37.37,91.86,34.17,1.27,0.57,8.97,73.5,1.82,1.35,0.2,38.00,230.50,553.56,1.64,0.16
28/06/2015 18:00:00,80.52,89.75,41.17,18.96,36.18,210.87,38.58,1.7,1.11,7.55,94.45,2.67,7.28,0.32,26.03,231.83,553.63,1.3,-0.1
28/06/2015 19:00:00,115.49,93.58,17.25,22.32,34.89,298.83,43.25,2.07,2.38,,186.5,4.98,3.08,0.61,18.30,283.00,553.56,1.06,-0.1
28/06/2015 20:00:00,115.32,144.08,15.67,31.21,33.79,296.27,47.75,1.64,3.77,0.7,101.91,6.66,3.84,0.92,54.01,320.67,553.56,0.61,
28/06/2015 21:00:00,111.49,151.08,15.75,36.86,33.2,275.38,49.67,1.56,4.88,0.8,43.91,6.26,1.00,0.36,193.93,332.33,553.56,1.23,-0.1
28/06/2015 22:00:00,61.27,166.58,15.58,36.06,32.27,161.01,51.92,0.79,2.26,1.25,125.67,2.75,1.64,0.11,37.52,307.00,553.56,1.57,-1
28/06/2015 23:00:00,61.15,139.33,15.83,34.06,31.89,158.09,51.5,0.68,1.3,1.43,107.83,1.9,0.43,0.1,34.56,219.50,553.5,1.13,-0.1
29/06/2015 00:00:00,41.56,140.17,15.67,29.92,31.03,108.41,58.58,0.98,1.14,2.63,108.0,2.52,0.24,0.63,27.33,204.83,553.5,1.63,-0.03
29/06/2015 01:00:00,24.96,158.0,15.83,26.29,29.83,66.18,63.33,0.89,0.49,4.38,142.83,1.69,0.26,0.53,20.52,191.00,553.63,2.53,0.04
29/06/2015 02:00:00,20.04,156.92,15.92,21.56,29.08,52.19,59.83,0.75,0.21,4.58,167.0,0.93,0.23,0.39,13.38,163.00,553.56,2.48,0.08
29/06/2015 03:00:00,20.55,158.0,15.75,19.51,28.36,53.98,59.75,0.75,0.13,5.25,23.0,0.71,0.12,0.27,14.61,93.33,553.5,2.18,0.01
29/06/2015 04:00:00,19.28,157.17,15.92,21.81,27.8,51.12,61.0,1.19,0.13,5.4,23.0,0.7,0.24,0.21,37.16,69.00,553.56,2.39,0.03
29/06/2015 05:00:00,17.60,161.0,17.83,34.27,27.18,46.57,63.0,1.22,0.15,5.34,25.0,0.62,0.31,0.14,16.82,62.67,553.5,2.02,0.07
29/06/2015 06:00:00,24.97,105.0,24.0,34.9,25.78,66.53,68.42,1.22,0.15,7.94,30.33,0.67,0.77,0.15,16.64,74.17,562.72,2.43,-0.09
29/06/2015 07:00:00,43.89,132.5,58.08,27.43,24.49,114.38,74.92,1.29,0.32,9.78,53.73,1.95,2.23,0.23,66.16,142.50,553.5,1.85,-0.05
29/06/2015 08:00:00,44.15,163.58,156.83,23.07,25.06,116.18,69.08,1.05,0.62,5.97,18.5,2.31,0.63,0.32,11.13,28.00,553.5,2.46,0.06
29/06/2015 09:00:00,33.21,189.08,256.67,33.38,26.2,86.95,60.42,0.98,0.63,7.57,10.33,1.88,0.18,0.32,6.70,30.50,553.5,3.62,0.2
29/06/2015 10:00:00,34.15,192.58,382.5,27.43,29.87,86.28,51.67,0.97,0.89,6.72,34.67,3.99,,0.81,25.10,89.50,553.5,3.78,0.19
29/06/2015 11:00:00,33.80,175.75,405.42,23.18,32.23,84.79,45.58,1.06,0.83,4.6,52.83,3.59,0.46,0.71,35.71,76.83,553.56,3.33,0.16
29/06/2015 12:00:00,59.97,141.0,371.25,29.86,33.3,146.67,43.17,1.23,1.5,3.37,69.33,4.05,2.56,0.7,49.47,100.83,553.63,2.15,-0.14
29/06/2015 13:00:00,47.81,141.75,222.58,34.22,32.58,120.61,45.83,1.09,1.97,3.57,36.09,3.43,0.53,0.28,53.42,99.64,553.5,2.24,-0.03
29/06/2015 14:00:00,50.48,151.0,158.08,32.38,32.52,134.11,47.08,1.15,1.53,3.35,56.67,3.53,1.88,0.62,74.77,98.36,553.5,2.05,0.1
29/06/2015 15:00:00,58.68,138.25,135.83,30.29,32.56,147.97,47.42,1.19,3.1,5.25,43.0,3.62,1.48,0.57,71.77,100.17,553.56,1.88,-0.06
29/06/2015 16:00:00,56.97,142.25,107.42,23.03,32.5,143.53,46.58,1.16,2.82,3.88,32.33,3.95,1.07,0.63,32.44,91.17,553.5,1.87,-0.07
29/06/2015 17:00:00,42.40,153.5,76.25,25.82,31.86,110.13,46.42,0.99,1.83,2.87,27.83,3.52,0.66,0.57,68.17,86.50,553.5,2.08,0.06
29/06/2015 18:00:00,67.42,146.33,36.92,43.84,30.81,178.34,47.67,0.91,2.17,4.63,33.33,4.1,4.86,0.65,46.43,74.50,553.56,1.87,-0.07
29/06/2015 19:00:00,65.38,152.58,16.33,19.13,29.54,173.36,51.5,1.24,3.03,7.3,81.33,4.47,4.12,0.8,22.07,140.67,553.5,1.83,-0.02
29/06/2015 20:00:00,52.60,160.42,15.83,16.58,28.67,138.56,51.75,1.04,3.1,8.01,35.5,4.05,0.96,0.68,23.55,84.00,553.5,1.49,0.02
29/06/2015 21:00:00,54.67,170.0,16.0,15.83,27.94,140.22,52.58,0.99,2.65,7.27,24.5,4.08,0.57,0.68,23.45,81.17,553.63,1.46,0.03
29/06/2015 22:00:00,48.09,197.0,15.83,15.51,27.69,125.79,52.83,0.95,2.06,8.31,33.83,3.76,0.23,0.7,28.18,69.17,553.56,2.22,0.13
29/06/2015 23:00:00,42.92,140.58,15.92,14.37,27.51,112.86,54.25,0.87,0.88,8.53,41.17,2.86,0.36,0.52,26.64,76.67,553.56,1.9,0.24
30/06/2015 00:00:00,31.44,54.42,16.0,16.16,26.68,81.27,57.92,0.92,1.07,4.93,33.33,3.77,0.10,0.96,31.38,75.00,553.56,3.03,0.31
30/06/2015 01:00:00,31.28,124.0,16.0,15.74,25.53,82.58,59.17,0.85,0.62,1.6,39.0,2.01,0.21,0.68,36.11,146.33,553.63,1.05,0.03
30/06/2015 02:00:00,46.78,199.33,15.92,17.75,25.77,122.55,61.42,0.97,0.7,0.37,38.33,3.61,0.21,0.93,21.10,129.33,553.63,1.72,0.03
30/06/2015 03:00:00,46.13,206.83,15.92,15.83,26.13,121.88,60.33,0.95,0.6,0.85,56.17,3.18,0.41,0.7,20.43,130.83,553.5,1.92,-1
30/06/2015 04:00:00,56.50,180.33,15.92,14.26,26.27,149.67,59.67,1.07,0.53,0.5,35.91,2.26,0.51,0.52,14.17,103.67,553.69,1.5,-1
30/06/2015 05:00:00,37.98,189.08,28.25,13.9,25.78,100.05,61.58,1.04,0.75,,28.64,2.28,0.21,0.4,17.88,90.50,553.63,2.06,0.1
30/06/2015 06:00:00,29.57,190.17,82.5,13.84,26.24,78.75,60.75,1.08,0.28,5.44,17.67,1.58,0.46,0.4,24.65,60.00,553.56,2.55,0.15
30/06/2015 07:00:00,26.83,193.42,118.58,13.93,26.57,71.44,60.5,1.12,0.22,7.74,19.67,1.15,0.33,0.48,28.00,67.17,553.69,2.19,0.1
30/06/2015 08:00:00,27.51,190.42,186.25,13.43,27.13,71.90,59.25,1.03,0.19,7.14,36.0,1.03,0.38,0.44,29.75,52.17,553.5,2.52,0.12
30/06/2015 09:00:00,32.87,156.67,371.25,13.99,29.82,79.09,52.0,1.03,0.44,6.77,27.33,1.53,0.18,0.48,11.92,53.83,553.75,1.76,-1
30/06/2015 10:00:00,47.37,132.25,342.17,15.64,31.97,121.70,45.08,1.17,0.73,7.93,34.33,2.25,1.80,0.57,48.40,80.00,553.69,1.18,-1
30/06/2015 11:00:00,51.65,102.75,401.33,20.82,33.73,131.40,39.5,1.13,1.26,6.89,35.67,4.57,1.28,0.77,70.88,73.33,553.63,1.74,0.07
30/06/2015 12:00:00,64.74,119.17,362.83,43.04,34.33,176.73,38.75,1.24,1.3,8.45,36.73,4.44,5.07,0.95,97.16,116.27,553.63,1.91,-0.07
30/06/2015 13:00:00,54.48,116.67,263.08,53.88,33.37,136.53,41.5,1.36,1.45,3.94,53.5,3.88,1.73,0.91,89.77,121.67,553.56,1.91,-0.08
30/06/2015 14:00:00,47.96,108.92,215.0,24.17,32.41,127.88,45.25,1.43,1.08,103.84,72.33,2.95,1.66,0.69,59.17,122.00,553.69,2.08,-0.11
30/06/2015 15:00:00,58.09,114.91,161.09,22.73,32.33,148.77,46.36,1.49,0.73,6.88,54.7,2.02,2.42,0.45,86.95,129.90,553.64,1.81,-0.12
30/06/2015 16:00:00,58.51,104.36,135.6,30.26,31.88,147.23,47.25,1.1,1.42,8.9,68.2,2.87,3.26,0.78,74.08,115.40,553.64,1.71,-0.1
30/06/2015 17:00:00,62.92,118.55,104.0,57.21,31.43,160.21,47.5,1.0,1.32,11.8,79.0,2.96,5.87,0.78,58.13,122.00,554.05,1.45,-0.1
30/06/2015 18:00:00,87.48,110.25,34.58,61.73,30.68,236.54,54.42,1.35,2.16,14.67,59.73,4.14,7.39,1.03,50.00,110.36,553.63,1.27,-0.08
30/06/2015 19:00:00,96.29,138.33,16.67,55.59,29.63,255.71,55.92,1.48,4.14,18.68,79.17,6.94,6.52,1.41,53.97,129.83,553.56,0.99,-0.1
30/06/2015 20:00:00,90.10,144.58,16.0,35.19,29.07,200.06,57.75,1.23,4.35,14.54,67.5,7.37,7.25,1.22,21.33,128.27,553.5,1.23,-0.05
30/06/2015 21:00:00,80.81,111.92,15.75,33.63,28.47,215.13,60.0,1.29,4.29,13.92,66.5,7.29,14.07,1.25,16.70,129.67,553.5,1.25,-0.08
30/06/2015 22:00:00,75.82,108.67,15.83,28.13,27.64,193.58,61.0,1.13,3.94,12.91,107.17,6.33,17.15,1.2,71.88,147.50,553.56,1.25,-0.1
30/06/2015 23:00:00,66.49,169.08,15.75,29.07,27.12,172.66,63.08,0.94,2.86,13.15,32.67,6.43,1.80,1.18,19.78,119.33,553.63,1.15,-0.1
01/07/2015 00:00:00,56.11,156.33,15.67,51.73,26.5,146.33,66.42,1.03,1.64,10.47,68.83,5.17,0.50,0.93,41.23,112.91,553.63,0.77,
01/07/2015 01:00:00,62.24,167.83,16.0,48.59,26.22,164.84,67.42,1.01,1.16,11.32,15.67,4.3,1.06,0.64,12.79,101.18,553.81,0.77,-0.1
01/07/2015 02:00:00,62.83,101.75,15.92,40.87,25.83,163.23,66.17,0.87,1.38,11.58,52.33,5.23,1.54,0.88,504.52,107.83,553.75,0.95,-0.1
01/07/2015 03:00:00,49.41,107.08,15.92,38.58,24.98,128.58,69.33,0.71,0.89,12.1,46.0,4.16,0.38,0.93,204.13,89.50,553.75,1.18,-0.1
01/07/2015 04:00:00,47.02,134.92,15.83,28.88,24.75,123.53,70.0,1.07,0.52,9.03,51.0,3.89,0.48,0.7,236.90,70.83,553.56,0.7,-0.1
01/07/2015 05:00:00,41.13,185.42,20.5,28.94,24.48,107.12,71.0,1.1,0.57,8.91,28.83,4.58,0.13,0.78,19.47,44.00,553.56,1.72,0.1
01/07/2015 06:00:00,42.25,171.5,62.25,30.25,24.82,115.62,70.92,1.25,0.53,7.2,48.0,2.93,2.58,0.76,11.97,64.83,553.63,1.12,0.15
01/07/2015 07:00:00,53.85,171.92,127.5,29.76,26.28,132.25,66.5,1.22,0.97,6.97,70.67,2.7,6.03,0.79,11.95,70.83,553.5,1.19,-0.03
01/07/2015 08:00:00,52.98,176.58,249.5,49.05,28.18,139.88,60.92,1.12,1.08,10.12,56.0,3.74,2.35,0.83,36.85,97.67,553.81,1.18,-0.1
01/07/2015 09:00:00,42.06,160.75,371.17,47.83,31.11,109.84,51.25,1.05,0.98,9.56,43.67,3.52,0.43,0.69,17.97,177.33,553.88,1.32,-0.08
01/07/2015 10:00:00,40.90,145.42,383.67,40.03,33.41,104.50,45.08,0.97,1.29,12.35,54.67,4.18,,0.89,34.73,129.82,553.75,1.29,-0.06
01/07/2015 11:00:00,52.09,104.0,389.92,35.16,35.02,140.24,40.0,1.05,1.09,10.26,46.17,4.58,4.96,1.07,70.71,116.00,553.81,1.65,0.02
01/07/2015 12:00:00,52.61,129.33,312.17,23.32,34.87,127.24,40.58,1.32,1.05,8.56,59.17,5.47,1.00,1.94,57.76,148.33,553.69,1.37,-0.1
01/07/2015 13:00:00,93.37,117.75,218.08,34.63,35.0,249.52,40.08,1.45,2.25,6.86,57.67,6.26,8.32,1.99,129.79,186.00,553.5,1.65,-0.05
01/07/2015 14:00:00,91.21,103.92,193.92,27.38,35.43,242.63,38.92,1.57,2.09,9.2,115.17,6.45,8.63,1.46,103.28,188.00,553.5,1.4,-0.1
01/07/2015 15:00:00,99.93,117.17,148.08,50.34,34.71,258.17,42.42,1.35,2.58,5.13,102.33,5.13,1.76,1.04,169.00,182.17,553.69,1.46,-0.1
01/07/2015 16:00:00,90.73,121.25,113.92,48.66,34.25,250.73,45.08,1.22,1.83,11.34,167.67,3.92,4.79,0.86,102.50,220.33,553.75,1.42,-0.1
01/07/2015 17:00:00,74.63,94.0,58.17,33.86,33.35,195.72,47.83,1.18,1.27,11.19,84.0,3.28,5.33,0.73,80.42,179.17,553.63,1.74,0.02
01/07/2015 18:00:00,72.17,127.0,33.58,31.57,31.97,188.31,50.42,1.08,1.69,9.02,74.5,3.57,9.08,0.64,44.38,167.83,553.63,1.78,-0.1
01/07/2015 19:00:00,31.22,192.0,16.5,29.47,30.2,83.45,46.42,0.66,1.77,7.67,71.17,3.43,0.47,0.57,38.81,184.50,553.69,1.76,-0.1
01/07/2015 20:00:00,54.43,121.33,15.83,22.14,29.93,135.43,48.67,1.43,2.22,5.67,42.0,5.8,1.98,1.53,19.01,179.17,553.5,1.38,-0.1
01/07/2015 21:00:00,37.00,167.25,15.92,20.68,29.04,98.90,51.25,1.3,2.48,2.82,49.0,11.25,2.83,4.98,16.16,92.33,553.69,1.78,-0.11
01/07/2015 22:00:00,26.45,192.5,15.92,20.21,28.32,67.77,51.83,1.12,1.38,4.12,46.67,5.41,,2.32,22.52,103.83,553.56,1.68,-0.1
