Time,R K Puram/Wind Speed (WS),R K Puram/Nitrogen Dioxide(NO2),R K Puram/Wind Direction(WD),R K Puram/Solar Radiation(SR),R K Puram/Ammonia(NH3),R K Puram/Temperature(AT),R K Puram/Oxides of Nitrogen(NOx),R K Puram/Relative Humidity(RH),R K Puram/Carbon Monoxide(CO),R K Puram/P Xylene(PXY),R K Puram/Sulfur Dioxide(SO2),R K Puram/PM2.5(PM2.5),R K Puram/Toluene(TOL),R K Puram/Nitric Oxide(NO),R K Puram/Benzene(BEN),R K Puram/Ozone(O3),R K Puram/PM10(PM10),R K Puram/Bar Pressure(BP),R K Puram/Vertical Wind Speed(VWS)
10/03/2016 22:00:00,0.3,123.86,286.67,3.08,32.25,19.87,524.95,63.75,4.66,15.71,,140.5,34.33,303.61,9.5,12.34,303.67,733.0,-0.1
10/03/2016 23:00:00,0.3,109.32,261.29,3.0,32.3,18.93,633.68,68.57,5.21,18.45,,193.0,35.82,392.7,10.23,10.52,407.0,732.0,-0.1
14/03/2016 12:00:00,1.98,,121.0,393.75,,23.78,,45.0,,,,,,,,,,733.0,-0.1
14/03/2016 13:00:00,1.99,67.67,138.08,399.67,19.4,25.78,78.40,39.5,1.38,1.85,24.38,58.0,9.99,13.22,1.53,83.39,79.0,733.0,-0.31
14/03/2016 14:00:00,2.07,51.09,141.5,389.33,20.56,25.82,54.56,38.42,0.64,1.72,45.01,54.5,7.59,6.64,1.68,119.87,78.83,733.25,-0.65
14/03/2016 15:00:00,1.86,38.62,131.42,356.83,20.82,25.3,40.19,37.67,0.44,1.41,49.16,33.83,5.78,4.25,1.85,147.58,75.17,733.33,-0.36
14/03/2016 16:00:00,1.68,46.97,121.08,98.58,29.18,24.28,48.11,39.75,0.41,1.32,50.42,21.5,6.16,4.59,1.85,144.77,61.83,733.83,0.78
14/03/2016 17:00:00,1.3,48.97,156.92,34.5,29.74,23.17,46.83,41.42,0.2,1.72,52.44,40.0,9.76,2.36,2.36,143.1,68.17,734.25,0.64
14/03/2016 18:00:00,0.59,118.46,186.25,7.25,27.89,20.75,144.43,45.83,1.48,3.28,26.87,44.18,15.59,28.47,4.1,29.66,80.45,734.42,0.9
14/03/2016 19:00:00,0.33,129.83,266.33,3.17,28.28,18.65,263.72,53.25,2.55,8.44,37.42,39.73,23.15,108.4,7.93,7.5,103.91,734.0,0.88
14/03/2016 20:00:00,0.32,113.89,283.17,3.25,32.68,17.52,348.65,60.58,4.11,13.63,28.78,81.0,29.09,181.0,8.52,9.72,202.36,733.33,0.73
14/03/2016 21:00:00,0.3,109.27,300.25,3.25,28.31,16.42,430.63,67.08,4.33,19.67,25.48,121.33,32.89,244.05,10.38,9.99,294.42,732.17,0.35
14/03/2016 22:00:00,0.3,101.41,297.0,3.08,27.73,15.49,645.38,72.5,5.14,18.49,33.5,126.0,30.69,406.41,9.93,12.11,280.0,732.0,-0.51
14/03/2016 23:00:00,0.3,86.01,295.83,3.08,33.61,14.58,682.95,76.75,4.99,20.77,26.78,137.92,32.43,443.95,10.88,11.64,312.67,733.17,-1.11
15/03/2016 00:00:00,0.3,81.64,283.0,3.08,31.34,13.78,752.68,79.58,5.0,20.33,40.45,148.0,31.15,497.9,10.34,13.23,309.0,734.0,-1.25
15/03/2016 01:00:00,0.3,68.97,297.17,3.0,33.69,13.27,651.73,81.25,4.48,17.29,29.07,130.0,27.43,432.22,8.59,11.08,250.0,734.0,-1.08
15/03/2016 02:00:00,0.3,57.7,279.5,3.17,35.28,13.26,520.75,82.0,3.94,16.93,50.45,126.17,28.06,343.69,8.87,12.12,241.67,734.0,-1.08
15/03/2016 03:00:00,0.3,54.04,281.5,3.08,36.77,12.77,532.63,82.92,3.61,17.25,51.93,106.5,29.47,354.77,9.28,9.32,197.33,734.08,-0.88
15/03/2016 04:00:00,0.3,44.9,291.83,3.25,37.45,12.51,553.33,83.92,3.58,17.0,52.86,103.33,30.24,375.86,9.45,11.36,182.17,733.08,-0.79
15/03/2016 05:00:00,0.3,55.12,170.83,3.08,38.16,12.16,433.27,84.0,3.27,15.47,44.97,97.67,28.66,281.3,9.09,10.51,174.0,733.17,-0.68
15/03/2016 06:00:00,0.3,71.39,270.17,14.25,46.91,12.54,582.33,83.92,3.65,16.32,22.59,91.67,31.21,379.84,10.52,11.02,186.17,734.58,-0.2
15/03/2016 07:00:00,0.59,119.21,275.83,74.33,58.72,14.7,603.24,80.33,3.92,16.97,31.11,130.67,33.93,363.96,12.22,15.57,239.83,735.67,-0.08
15/03/2016 08:00:00,1.15,118.74,190.25,174.75,45.73,19.69,177.38,58.08,1.68,14.8,32.7,174.33,34.49,52.43,10.24,19.57,311.5,735.25,-0.15
15/03/2016 09:00:00,1.6,67.26,170.67,359.75,49.17,23.09,72.87,44.58,1.24,6.48,52.5,119.17,21.23,9.48,5.7,89.97,213.5,734.08,-0.13
15/03/2016 10:00:00,1.83,54.94,229.0,379.83,50.33,24.94,53.00,39.0,1.4,3.78,36.12,85.67,13.63,3.0,4.49,166.08,157.33,734.0,-0.19
15/03/2016 11:00:00,2.24,50.33,219.33,393.5,48.85,25.91,48.31,35.17,1.03,2.91,190.68,93.33,13.33,2.54,6.1,216.16,146.33,734.0,-0.25
15/03/2016 12:00:00,2.58,29.28,233.33,398.33,35.29,26.88,27.48,30.83,0.78,1.61,449.14,100.67,8.06,1.03,3.19,225.85,166.67,734.0,-0.42
15/03/2016 13:00:00,2.52,25.76,174.75,403.75,27.7,28.04,25.18,27.83,0.8,1.23,470.63,32.0,5.64,1.62,2.58,220.56,81.17,733.92,-0.83
15/03/2016 14:00:00,2.45,28.48,149.33,391.5,24.43,28.13,28.17,22.83,0.68,0.96,-1,46.17,6.81,2.03,2.43,198.28,66.0,733.83,-0.49
15/03/2016 15:00:00,2.88,30.28,139.5,375.5,20.75,28.15,30.45,21.25,0.63,1.1,,42.0,6.65,2.58,1.43,180.73,86.0,733.25,-0.43
16/03/2016 11:00:00,2.98,,239.6,407.4,,26.42,,32.0,,,11.7,42.0,,,,,86.0,733.0,-0.4
16/03/2016 12:00:00,2.57,31.77,196.0,393.0,23.0,27.09,32.07,31.83,1.82,0.82,27.4,74.0,-1,2.77,1.53,140.4,121.0,733.0,-0.41
16/03/2016 13:00:00,2.74,25.55,172.42,404.92,25.19,28.44,26.26,29.17,0.53,1.07,45.8,79.5,-1,2.53,1.67,156.42,118.83,733.0,-0.47
16/03/2016 14:00:00,3.11,28.35,208.42,354.0,24.88,27.72,28.39,29.17,0.52,0.95,50.48,98.0,5.26,2.28,1.28,174.72,110.5,733.0,-0.37
16/03/2016 15:00:00,2.6,31.01,195.83,258.17,20.38,26.39,30.41,30.17,0.53,0.74,74.54,48.5,-1,2.03,1.08,167.72,116.67,733.42,-0.19
16/03/2016 16:00:00,2.38,35.46,158.92,141.0,25.78,25.22,34.40,31.92,0.52,1.44,39.98,31.0,8.2,2.04,1.31,166.93,91.17,734.25,0.1
16/03/2016 17:00:00,1.94,48.73,153.33,61.75,28.54,23.77,45.95,38.0,0.73,1.84,446.87,53.67,9.37,1.86,1.58,146.25,123.33,735.0,0.18
16/03/2016 18:00:00,1.25,86.65,208.92,7.75,28.58,21.67,81.24,43.0,1.18,2.93,161.44,43.67,13.09,2.97,2.79,59.48,133.67,735.0,0.22
16/03/2016 19:00:00,1.18,106.33,219.67,3.08,30.58,20.21,119.53,45.25,1.35,5.15,143.81,52.33,14.69,18.13,3.32,13.17,151.5,735.0,-0.09
16/03/2016 20:00:00,1.59,102.76,282.08,3.25,35.71,19.65,135.62,45.33,1.52,5.77,21.05,61.17,16.14,32.23,4.74,9.92,159.5,733.75,0.59
16/03/2016 21:00:00,1.2,100.5,267.5,3.08,30.21,19.1,131.34,45.42,1.43,5.45,,92.33,19.29,30.6,4.17,10.09,206.33,733.0,0.91
16/03/2016 22:00:00,1.09,87.2,193.33,3.33,31.0,18.33,94.22,50.92,1.23,4.51,,65.5,16.94,12.11,3.82,18.18,175.33,732.0,0.78
16/03/2016 23:00:00,0.65,83.02,165.83,3.08,33.08,17.0,97.49,60.17,1.13,3.08,,53.83,11.61,17.21,3.54,13.82,161.17,732.0,1.49
17/03/2016 00:00:00,0.54,79.92,156.83,3.25,33.6,16.08,95.83,66.08,1.12,2.75,38.41,86.64,10.42,18.05,4.91,11.6,152.64,733.75,1.22
17/03/2016 01:00:00,0.61,77.95,189.0,3.17,36.05,15.53,83.58,68.75,1.06,2.33,26.76,97.17,10.32,10.35,3.78,13.33,131.17,734.0,0.89
17/03/2016 02:00:00,0.42,78.65,234.58,3.08,33.67,14.78,95.82,70.0,1.05,2.07,23.72,68.33,12.11,18.85,3.26,8.92,122.5,734.0,0.61
17/03/2016 03:00:00,0.36,73.31,274.83,3.33,32.42,15.0,92.18,67.75,1.12,2.2,26.85,69.0,11.99,19.68,2.9,9.55,121.17,734.0,0.72
17/03/2016 04:00:00,0.36,67.97,287.0,3.08,43.52,15.21,104.30,67.58,1.12,2.42,7.15,62.17,13.45,32.04,3.59,8.87,110.0,733.08,0.72
17/03/2016 05:00:00,0.3,74.71,284.75,3.17,31.61,15.16,138.98,66.92,1.1,2.6,24.62,55.67,14.27,53.04,5.0,9.17,145.17,732.42,0.69
17/03/2016 06:00:00,0.35,77.55,253.83,10.67,36.56,14.9,235.09,68.75,1.7,3.37,12.74,69.0,16.47,121.56,4.75,9.24,131.67,733.83,0.5
17/03/2016 07:00:00,0.48,89.13,269.92,67.83,38.62,16.01,255.43,65.75,1.86,4.16,-1,,17.55,128.88,5.77,10.03,190.67,734.67,0.1
17/03/2016 08:00:00,0.93,87.17,287.92,135.25,36.11,18.66,127.29,54.75,1.52,3.79,57.5,,14.21,36.35,5.38,16.2,222.67,734.83,0.17
17/03/2016 09:00:00,1.41,59.1,264.25,352.67,33.55,23.86,68.42,37.25,1.4,3.08,22.51,,10.04,11.54,4.74,92.12,235.17,734.0,-0.14
17/03/2016 10:00:00,1.25,42.08,206.92,382.83,27.23,28.42,43.26,25.33,1.06,1.58,-1,,5.85,4.24,3.38,142.89,192.33,733.92,-0.07
17/03/2016 11:00:00,1.65,30.34,260.75,371.92,24.92,30.09,29.87,22.17,0.53,1.22,0.3,,-1,2.1,2.57,197.75,123.09,733.33,-0.1
17/03/2016 12:00:00,2.13,19.43,245.92,377.67,23.88,31.41,18.28,19.58,0.54,0.73,17.21,,-1,-1,1.51,205.13,110.83,733.75,-0.1
17/03/2016 13:00:00,2.18,27.58,198.17,309.33,20.97,29.72,26.83,22.33,0.61,0.44,18.79,,-1,1.69,1.22,194.28,70.83,733.58,-0.32
17/03/2016 14:00:00,2.17,19.54,236.0,299.58,23.27,30.64,18.93,19.67,0.62,0.45,49.09,54.0,-1,1.1,1.2,218.06,85.17,734.0,-0.08
17/03/2016 15:00:00,1.99,24.86,252.92,178.92,25.17,28.75,23.17,24.25,0.64,0.36,56.9,51.67,-1,-1,1.31,214.94,132.17,734.0,-0.07
17/03/2016 16:00:00,0.92,60.95,159.0,57.08,22.93,27.43,57.12,26.83,0.74,0.54,52.28,40.55,-1,2.08,1.62,152.17,115.91,734.42,0.01
17/03/2016 17:00:00,1.58,88.81,151.83,20.33,27.58,25.66,86.73,34.58,1.03,2.24,53.19,43.33,7.24,5.56,2.91,96.48,136.5,734.17,0.1
17/03/2016 18:00:00,1.25,142.48,151.92,7.17,26.38,24.65,214.96,36.33,2.08,5.36,35.67,47.67,12.92,64.44,4.05,15.54,184.83,734.0,-0.06
17/03/2016 19:00:00,1.64,150.6,149.25,3.25,30.16,23.66,232.18,37.33,2.34,9.33,35.3,65.17,19.33,71.73,5.53,14.71,245.67,734.0,-0.1
17/03/2016 20:00:00,1.73,137.42,147.83,3.25,30.63,23.06,184.17,39.0,2.1,9.49,14.19,85.83,21.19,45.2,6.26,17.4,275.0,733.25,-0.1
17/03/2016 21:00:00,1.99,112.17,151.25,3.25,30.0,23.09,120.35,39.17,1.62,6.76,7.09,84.5,20.63,14.94,5.1,33.5,248.0,733.0,0.1
17/03/2016 22:00:00,1.26,106.51,137.92,3.0,30.76,22.68,123.09,41.0,1.53,4.79,12.88,81.83,14.92,20.64,4.83,27.37,208.33,733.0,-0.06
17/03/2016 23:00:00,1.18,96.27,173.0,3.17,31.51,22.22,98.94,43.58,1.4,4.28,112.87,83.17,12.4,9.64,4.75,34.24,187.33,732.5,-0.12
18/03/2016 00:00:00,0.87,78.27,161.17,3.0,32.46,20.21,78.35,55.25,1.19,2.99,75.15,97.33,11.51,6.32,3.94,36.67,195.0,733.92,-0.1
18/03/2016 01:00:00,0.84,60.31,184.75,3.0,35.5,20.09,56.48,50.83,0.79,2.38,305.3,108.17,8.94,2.0,3.81,60.93,173.5,734.0,0.69
18/03/2016 02:00:00,1.2,63.9,143.25,3.0,33.68,19.24,68.69,56.25,0.54,1.65,,75.83,6.35,8.59,2.93,61.01,159.17,734.0,0.2
18/03/2016 03:00:00,0.61,79.3,165.67,3.08,37.08,18.38,84.98,65.67,0.7,1.67,,61.0,6.33,10.48,2.9,18.78,129.0,734.0,-0.1
18/03/2016 04:00:00,0.93,80.05,150.83,3.17,42.08,18.02,112.12,67.92,0.88,1.92,-1,68.5,7.62,29.86,3.52,8.49,151.33,733.25,-0.1
18/03/2016 05:00:00,1.43,76.77,153.58,3.17,39.16,18.06,96.04,65.33,1.12,2.08,,81.67,10.22,20.26,3.96,11.23,166.83,732.08,-0.1
18/03/2016 06:00:00,1.92,77.33,173.17,12.25,39.18,18.31,107.50,62.58,1.22,1.94,33.5,87.83,11.06,28.27,4.4,14.55,189.5,732.0,0.02
18/03/2016 07:00:00,2.55,79.24,152.58,75.33,39.98,19.08,122.80,59.83,1.5,2.2,33.13,105.0,9.91,38.22,4.9,22.37,213.0,731.17,0.08
18/03/2016 08:00:00,1.69,65.36,183.58,114.08,41.32,20.27,80.64,54.42,1.3,2.85,70.47,119.0,8.77,16.4,4.78,41.16,240.17,733.42,0.26
18/03/2016 09:00:00,1.8,66.35,146.58,124.5,43.83,20.59,79.34,51.75,1.3,2.38,151.15,111.33,7.64,14.81,4.33,48.87,220.67,734.0,0.44
18/03/2016 10:00:00,2.08,74.7,152.42,317.25,27.17,23.97,87.62,45.17,1.34,3.88,398.79,98.67,9.74,15.42,4.68,61.92,197.17,734.0,0.24
18/03/2016 11:00:00,2.75,56.77,150.33,399.83,36.33,27.27,68.21,36.42,0.98,3.63,188.98,94.33,10.12,12.9,4.12,82.93,199.17,734.0,0.19
18/03/2016 12:00:00,2.72,46.33,179.0,398.92,31.63,28.72,53.00,33.17,0.9,2.05,,54.36,6.79,8.57,2.64,113.36,126.73,734.75,0.13
18/03/2016 13:00:00,2.24,38.46,167.17,398.08,33.13,30.37,40.73,29.33,0.89,1.69,,37.33,5.92,4.73,2.15,139.77,91.83,735.0,-0.21
18/03/2016 14:00:00,2.62,32.88,168.42,381.33,35.28,30.07,34.11,29.08,0.85,1.14,,34.2,-1,3.54,1.47,169.82,82.64,735.25,0.09
18/03/2016 15:00:00,1.85,29.32,194.67,326.17,32.78,29.72,28.72,29.5,0.72,0.96,,34.67,-1,1.9,1.5,187.68,89.17,735.0,-0.21
18/03/2016 16:00:00,2.06,45.7,168.5,113.75,30.97,28.46,44.93,30.83,0.8,1.13,103.74,28.9,-1,3.08,1.38,169.32,87.1,734.42,0.13
18/03/2016 17:00:00,1.53,64.64,162.08,42.08,31.77,27.13,60.96,33.0,1.0,1.67,15.08,37.45,6.52,2.46,1.86,144.22,107.0,734.08,0.6
18/03/2016 18:00:00,0.57,110.35,173.75,7.42,30.67,24.95,103.04,37.42,1.28,3.27,12.75,42.17,8.84,3.45,3.02,65.12,119.17,734.0,0.4
18/03/2016 19:00:00,0.3,134.68,273.5,3.08,37.78,22.36,239.62,47.83,3.41,8.54,13.52,53.17,16.24,87.59,5.87,13.63,163.5,734.58,-0.1
18/03/2016 20:00:00,0.3,141.2,286.42,3.0,40.67,21.3,495.69,54.5,6.13,20.29,26.82,110.64,29.32,270.87,12.76,13.91,343.55,733.33,-0.1
18/03/2016 21:00:00,0.31,136.97,297.5,3.17,40.47,20.38,594.49,58.67,6.83,24.46,41.76,180.0,32.82,345.96,12.86,12.51,468.67,732.08,-0.1
18/03/2016 22:00:00,0.3,132.59,293.25,3.08,40.04,19.38,784.70,64.08,6.92,24.97,50.54,198.0,33.74,488.12,12.81,11.51,470.83,732.0,-0.1
18/03/2016 23:00:00,0.3,124.69,275.42,3.0,35.71,18.54,836.03,68.58,6.92,26.03,51.09,205.5,34.43,530.83,11.64,9.77,486.5,731.83,-0.1
19/03/2016 00:00:00,0.3,110.65,239.5,3.17,36.99,17.66,852.94,72.58,7.06,27.73,11.78,171.83,35.93,552.38,11.52,10.83,472.33,733.75,-0.1
19/03/2016 01:00:00,0.31,95.62,255.0,3.0,44.91,17.0,856.43,75.5,6.82,25.65,13.05,186.33,34.88,564.73,10.67,13.06,473.0,734.0,-0.1
19/03/2016 02:00:00,0.46,99.49,263.75,3.25,48.3,16.99,700.14,73.92,5.12,23.36,11.79,165.0,33.47,447.77,10.04,10.93,389.17,734.0,-0.1
19/03/2016 03:00:00,0.3,89.1,188.83,3.17,50.53,17.34,511.98,70.75,3.82,18.49,6.15,171.0,30.71,316.78,8.95,11.71,354.5,734.0,-0.1
19/03/2016 04:00:00,0.34,77.53,257.92,3.25,54.1,17.59,397.53,69.17,3.2,16.43,7.48,150.0,29.98,240.52,9.3,10.81,275.17,733.17,-0.1
19/03/2016 05:00:00,0.34,70.62,266.17,3.17,48.33,17.0,393.18,72.0,3.67,14.07,4.75,144.33,28.11,241.83,9.04,11.92,275.0,732.0,-0.1
19/03/2016 06:00:00,0.61,78.23,223.25,11.17,53.59,16.91,392.98,71.42,3.33,13.79,10.06,156.33,27.91,236.74,9.76,12.54,330.83,731.08,0.53
19/03/2016 07:00:00,0.53,109.14,217.58,69.08,51.73,19.44,413.35,57.67,2.95,11.66,31.28,221.0,26.5,231.47,8.59,19.57,374.83,731.83,-0.1
19/03/2016 08:00:00,0.67,155.91,249.25,171.5,52.83,23.77,365.48,47.67,2.84,10.75,53.27,166.83,28.62,165.9,8.81,21.5,333.67,733.92,0.16
19/03/2016 09:00:00,1.04,125.0,209.58,333.0,50.25,28.34,153.20,33.92,1.87,8.03,41.75,182.33,21.62,30.63,6.44,65.98,360.0,733.58,-0.03
19/03/2016 10:00:00,1.43,122.46,172.33,355.08,41.73,30.89,125.30,28.33,1.76,5.46,22.42,107.33,14.25,11.88,4.39,114.52,245.17,733.17,0.03
19/03/2016 11:00:00,1.89,95.07,144.17,380.25,47.54,31.63,94.44,27.42,1.56,5.42,32.21,78.5,14.77,7.14,4.92,171.27,225.67,734.33,-0.11
19/03/2016 12:00:00,1.59,59.46,187.67,378.08,50.91,32.77,57.20,25.17,1.3,4.23,48.66,96.17,12.68,3.09,4.25,242.71,239.83,735.0,-0.07
19/03/2016 13:00:00,2.56,84.6,141.75,359.08,47.16,31.58,81.86,29.67,1.57,3.55,41.62,76.5,13.42,4.74,4.73,182.78,209.0,735.0,-0.51
19/03/2016 14:00:00,2.28,92.97,141.5,344.5,43.81,31.1,91.10,28.42,1.5,3.65,43.37,97.45,15.21,6.04,4.79,167.14,279.27,734.17,-0.75
19/03/2016 15:00:00,2.03,70.73,139.08,278.33,44.05,30.63,70.47,27.75,0.89,3.11,36.14,77.83,13.13,5.47,3.78,124.17,217.67,734.42,-0.41
19/03/2016 16:00:00,1.81,84.01,138.5,109.92,37.98,28.81,88.66,30.25,0.96,3.23,20.27,55.83,10.84,10.13,3.18,69.11,144.33,734.17,0.23
19/03/2016 17:00:00,2.42,84.18,178.33,20.25,34.91,25.72,86.72,39.75,1.17,3.95,15.67,50.0,11.15,8.58,3.67,61.13,136.0,733.58,0.14
19/03/2016 18:00:00,1.32,86.52,188.5,3.33,36.47,17.81,95.18,75.33,1.1,3.28,21.37,38.17,9.06,13.28,2.54,37.34,160.0,733.0,-0.14
19/03/2016 19:00:00,0.7,108.33,194.67,3.0,47.97,18.91,182.17,76.17,2.11,5.98,24.83,49.83,13.77,62.68,3.67,9.91,78.0,732.5,-0.04
19/03/2016 20:00:00,0.3,103.74,234.83,3.0,51.02,18.69,334.31,80.67,3.54,12.4,32.17,81.17,21.03,177.13,6.67,7.56,84.33,732.0,-0.1
19/03/2016 21:00:00,0.3,72.53,279.67,2.92,56.19,18.72,419.77,83.33,5.17,17.21,39.38,102.0,26.22,260.06,8.63,8.03,143.17,732.0,-0.1
19/03/2016 22:00:00,0.3,62.05,254.92,3.0,57.91,18.41,491.91,84.83,4.89,19.58,50.97,151.5,29.52,319.72,10.11,7.33,272.67,732.0,-0.1
19/03/2016 23:00:00,0.3,58.61,251.92,3.0,61.46,17.93,477.65,85.0,4.3,19.08,51.82,146.33,28.32,311.51,8.71,7.13,239.83,732.08,-0.1
20/03/2016 00:00:00,0.3,41.51,222.67,2.92,66.18,17.56,527.78,85.83,4.94,18.33,23.04,139.0,27.81,359.38,8.34,8.14,236.33,733.67,-0.1
20/03/2016 01:00:00,0.3,48.29,214.5,3.0,73.38,17.14,647.81,86.0,4.95,19.56,28.21,168.5,29.2,442.83,8.63,8.77,259.5,734.0,-0.1
20/03/2016 02:00:00,0.4,64.18,163.75,2.83,72.67,17.28,487.29,84.83,3.7,18.17,25.81,160.33,27.83,314.94,8.22,11.2,309.33,734.0,0.02
20/03/2016 03:00:00,0.3,89.2,232.17,3.0,70.75,16.84,396.68,81.0,2.75,15.83,22.95,129.17,29.18,232.28,8.87,16.37,260.5,734.0,0.4
20/03/2016 04:00:00,0.3,52.88,257.33,3.0,69.49,16.38,365.22,83.33,2.96,15.26,24.65,114.0,31.4,232.94,9.68,17.44,202.83,733.58,0.55
20/03/2016 05:00:00,0.31,41.96,254.67,2.92,61.32,16.45,397.13,84.08,2.94,14.97,25.48,111.33,31.12,263.41,9.62,17.59,182.83,732.67,0.61
20/03/2016 06:00:00,0.53,67.55,181.58,11.58,62.86,16.54,394.43,82.83,2.7,14.46,20.28,121.5,30.17,244.77,9.19,15.38,215.83,731.92,0.12
20/03/2016 07:00:00,0.31,85.3,246.92,83.17,69.43,18.26,212.12,74.08,2.09,10.04,16.68,118.83,24.93,99.67,8.17,12.51,239.0,732.5,-0.1
20/03/2016 08:00:00,0.87,91.72,143.67,168.92,67.27,21.9,146.72,56.08,1.52,7.68,23.49,142.17,21.19,47.59,7.52,11.93,256.5,733.67,-0.1
20/03/2016 09:00:00,1.9,68.49,114.08,335.08,64.33,24.73,80.89,43.25,1.25,5.31,30.12,135.33,13.11,14.55,5.04,29.32,239.83,734.0,-0.1
20/03/2016 10:00:00,1.51,59.22,143.75,382.42,46.01,27.5,64.98,37.25,1.02,3.99,12.78,116.5,9.59,8.94,4.1,53.67,209.17,734.0,-0.17
20/03/2016 11:00:00,1.47,55.93,163.92,391.58,52.98,29.33,57.34,32.92,0.94,3.05,17.21,90.0,8.5,5.51,3.64,117.27,164.83,734.0,-0.16
20/03/2016 12:00:00,1.45,57.5,172.33,391.42,52.77,30.77,55.93,30.42,0.94,2.4,47.98,94.0,9.13,3.43,3.67,189.17,187.83,734.0,-0.15
20/03/2016 13:00:00,1.33,53.5,141.67,383.83,47.25,32.09,50.64,28.5,0.95,2.06,48.67,90.17,9.22,2.18,3.65,263.09,184.83,734.0,-0.11
20/03/2016 14:00:00,1.41,47.22,183.83,337.17,46.6,31.87,43.88,27.42,0.86,1.5,40.87,97.83,8.02,1.31,3.21,292.38,198.67,733.92,-0.14
20/03/2016 15:00:00,2.04,44.22,140.83,322.83,43.41,31.17,41.04,27.5,0.78,1.39,26.82,106.33,8.62,1.19,3.02,290.62,199.33,734.0,-0.14
20/03/2016 16:00:00,2.35,57.68,113.0,130.33,42.47,29.48,54.23,30.92,0.73,1.95,28.41,102.33,12.66,2.08,4.63,194.6,209.83,734.0,-0.12
20/03/2016 17:00:00,1.77,39.79,162.75,49.33,43.67,27.79,36.84,33.25,0.62,2.27,26.21,95.83,13.07,1.02,3.21,163.08,201.67,734.0,-0.16
20/03/2016 18:00:00,0.88,70.73,206.58,8.75,43.28,25.03,64.30,40.83,0.96,2.77,27.32,79.33,12.08,-1,2.71,95.33,187.83,734.33,-0.1
20/03/2016 19:00:00,0.46,124.65,188.33,3.08,45.25,22.67,132.76,50.42,1.6,6.09,30.26,81.0,16.67,15.9,4.53,16.71,183.83,734.75,-0.1
20/03/2016 20:00:00,0.72,132.38,185.08,3.08,43.32,21.94,206.17,54.17,1.78,7.32,31.94,103.33,19.24,64.6,5.32,10.53,217.83,733.58,-0.1
20/03/2016 21:00:00,0.71,124.85,170.42,3.25,43.04,21.32,191.50,56.75,1.52,7.47,35.76,91.33,24.82,58.73,5.94,9.18,214.5,733.08,-0.1
20/03/2016 22:00:00,1.47,103.36,101.33,3.08,49.86,21.33,103.44,55.0,1.5,6.78,35.58,100.67,20.7,8.33,6.16,19.4,204.17,733.0,-0.15
20/03/2016 23:00:00,1.49,66.83,118.58,3.08,46.22,20.88,63.64,54.42,1.5,4.79,34.22,110.17,14.61,2.99,4.27,53.11,207.0,733.0,-0.15
21/03/2016 00:00:00,1.78,52.38,104.67,3.0,41.79,20.49,49.25,50.75,1.5,2.95,32.93,93.0,11.67,1.9,3.79,54.29,160.83,733.83,-0.38
21/03/2016 01:00:00,1.83,33.95,102.25,3.25,39.22,20.09,31.72,47.5,1.5,1.73,28.89,91.83,6.23,1.08,3.68,75.19,124.17,734.0,-0.59
21/03/2016 02:00:00,1.15,35.75,118.92,3.17,36.98,19.1,32.94,53.25,1.5,1.3,23.32,37.83,5.2,-1,3.2,69.32,92.67,734.0,-0.7
21/03/2016 03:00:00,1.46,31.46,134.33,3.17,36.3,18.86,28.96,54.58,1.5,0.95,24.81,46.83,-1,-1,2.49,77.4,80.0,734.0,-0.57
21/03/2016 04:00:00,0.37,56.16,196.67,3.25,37.47,17.12,52.54,61.08,1.5,0.83,22.73,45.83,-1,1.85,2.23,37.33,74.67,733.58,-0.62
21/03/2016 05:00:00,0.58,69.58,217.17,3.08,32.82,16.83,68.15,60.0,1.5,0.88,23.72,45.0,5.73,4.5,2.43,31.26,75.17,732.33,-0.77
21/03/2016 06:00:00,0.59,87.17,244.0,15.0,30.12,16.48,113.46,60.0,1.5,1.07,23.4,46.33,6.4,26.21,5.48,11.91,91.83,731.67,-0.88
21/03/2016 07:00:00,1.17,85.06,253.67,103.33,35.77,17.83,136.50,58.75,1.5,2.19,26.27,55.17,8.89,44.46,3.62,14.91,133.0,732.42,-0.94
21/03/2016 08:00:00,1.59,72.71,148.42,185.42,38.21,22.25,87.55,44.5,1.5,2.72,48.88,74.67,8.58,16.68,3.43,44.38,197.17,734.0,-1.09
21/03/2016 09:00:00,2.05,77.95,112.75,365.75,35.95,25.97,89.76,32.33,1.5,2.81,72.88,114.83,8.86,14.87,4.29,71.67,218.17,733.92,-0.99
21/03/2016 10:00:00,2.62,37.58,146.83,394.75,26.3,28.33,37.76,23.5,1.5,2.85,21.08,94.0,9.59,3.12,4.04,125.14,209.67,733.83,-0.59
21/03/2016 11:00:00,3.13,40.92,121.17,405.25,23.02,29.76,42.94,17.08,1.5,2.13,15.58,63.33,9.51,4.77,2.63,136.99,157.33,733.75,-0.35
21/03/2016 12:00:00,3.55,36.56,123.33,408.67,23.69,30.2,38.30,15.58,1.5,1.43,15.93,31.83,8.89,4.19,2.16,139.68,129.83,734.0,-0.35
21/03/2016 13:00:00,3.78,32.02,126.67,405.42,22.25,30.29,34.46,13.58,1.5,1.17,12.74,16.17,6.76,4.33,1.76,140.53,133.0,734.0,-0.35
21/03/2016 14:00:00,3.52,24.4,151.83,393.08,22.02,30.01,25.69,14.5,1.5,1.02,11.52,17.83,-1,2.9,1.12,146.54,130.83,733.92,-0.35
